"Chr","KRAB_ZNFs","TEs","distance","pos_or_neg"
"3659","7","ZNF746","AluSq2",68778455,"neg"
"3660","7","ZNF746","AluSq2",68665802,"neg"
"3661","7","ZNF746","AluSq2",68605318,"neg"
"3662","7","ZNF746","AluSq2",68580466,"neg"
"3663","7","ZNF746","AluSq2",68570053,"neg"
"3664","7","ZNF746","HERV16-int",68568822,"neg"
"3665","7","ZNF746","HERV16-int",68568571,"neg"
"3666","7","ZNF746","HERV16-int",68568305,"neg"
"3667","7","ZNF746","AluSq2",141108553,"neg"
"3668","7","ZNF746","AluSq2",68553401,"neg"
"3669","7","ZNF746","AluSq2",68492098,"neg"
"3670","7","ZNF746","AluSq2",68387127,"neg"
"3671","7","ZNF746","LTR88c",68376467,"neg"
"3672","7","ZNF746","MER58C",68324141,"neg"
"3673","7","ZNF746","AluSq2",141061889,"neg"
"3674","7","ZNF746","HERV16-int",68054857,"neg"
"3675","7","ZNF746","HERV16-int",68054649,"neg"
"3676","7","ZNF746","HERV16-int",68053020,"neg"
"3677","7","ZNF746","HERV16-int",68052005,"neg"
"3678","7","ZNF746","AluSq2",67998941,"neg"
"3679","7","ZNF746","AluSq2",67965231,"neg"
"3680","7","ZNF746","AluSq2",148357388,"neg"
"3681","7","ZNF746","AluSq2",141033931,"neg"
"3682","7","ZNF746","AluSq2",67810104,"neg"
"3683","7","ZNF746","AluSq2",67725408,"neg"
"3684","7","ZNF746","AluSq2",67725344,"neg"
"3685","7","ZNF746","AluSq2",141021373,"neg"
"3686","7","ZNF746","AluSq2",67657309,"neg"
"3687","7","ZNF746","AluSq2",67536525,"neg"
"3688","7","ZNF746","AluSq2",67503078,"neg"
"3689","7","ZNF746","AluSq2",67466669,"neg"
"3690","7","ZNF746","AluSq2",67391634,"neg"
"3691","7","ZNF746","AluSq2",67354400,"neg"
"3692","7","ZNF746","AluSq2",67273753,"neg"
"3693","7","ZNF746","AluSq2",67241485,"neg"
"3694","7","ZNF746","AluSq2",67231151,"neg"
"3695","7","ZNF746","AluSq2",67216197,"neg"
"3696","7","ZNF746","AluSq2",67125021,"neg"
"3697","7","ZNF746","HERV16-int",67051873,"neg"
"3698","7","ZNF746","AluSq2",67005891,"neg"
"3699","7","ZNF746","AluSq2",66935915,"neg"
"3700","7","ZNF746","AluSq2",66932793,"neg"
"3701","7","ZNF746","AluSq2",66830284,"neg"
"3702","7","ZNF746","MER4B-int",66827370,"neg"
"3703","7","ZNF746","MER4B-int",66827235,"neg"
"3704","7","ZNF746","MER4B-int",66826876,"neg"
"3705","7","ZNF746","AluSq2",66816157,"neg"
"3706","7","ZNF746","AluSq2",66809448,"neg"
"3707","7","ZNF746","AluSq2",66801688,"neg"
"3708","7","ZNF746","AluSq2",66598426,"neg"
"3709","7","ZNF746","AluSq2",66562856,"neg"
"3710","7","ZNF746","AluSq2",66489642,"neg"
"3711","7","ZNF746","AluSq2",66396132,"neg"
"3712","7","ZNF746","AluSq2",66393670,"neg"
"3713","7","ZNF746","LTR81AB",66335094,"neg"
"3714","7","ZNF746","LTR81AB",66334840,"neg"
"3715","7","ZNF746","LTR81AB",66333404,"neg"
"3716","7","ZNF746","AluSq2",66291857,"neg"
"3717","7","ZNF746","AluSq2",66191719,"neg"
"3718","7","ZNF746","AluSq2",66147512,"neg"
"3719","7","ZNF746","AluSq2",66094824,"neg"
"3720","7","ZNF746","AluSq2",66083656,"neg"
"3721","7","ZNF746","AluSq2",66062347,"neg"
"3722","7","ZNF746","AluSq2",66039679,"neg"
"3723","7","ZNF746","AluSq2",140856498,"neg"
"3724","7","ZNF746","AluSq2",66028666,"neg"
"3725","7","ZNF746","AluSq2",65923551,"neg"
"3726","7","ZNF746","UCON5",65850711,"neg"
"3727","7","ZNF746","AluSq2",65819514,"neg"
"3728","7","ZNF746","AluSq2",65789532,"neg"
"3729","7","ZNF746","AluSq2",65773665,"neg"
"3730","7","ZNF746","AluSq2",65569123,"neg"
"3731","7","ZNF746","AluSq2",65465111,"neg"
"3732","7","ZNF746","AluSq2",65379661,"neg"
"3733","7","ZNF746","AluSq2",65379192,"neg"
"3734","7","ZNF746","AluSq2",65354851,"neg"
"3735","7","ZNF746","AluSq2",65336739,"neg"
"3736","7","ZNF746","AluSq2",65328935,"neg"
"3737","7","ZNF746","AluSq2",65325080,"neg"
"3738","7","ZNF746","X7D_LINE",65310166,"neg"
"3739","7","ZNF746","AluSq2",65278056,"neg"
"3740","7","ZNF746","AluSq2",65243293,"neg"
"3741","7","ZNF746","AluSq2",65240508,"neg"
"3742","7","ZNF746","AluSq2",65231452,"neg"
"3743","7","ZNF746","AluSq2",65199771,"neg"
"3744","7","ZNF746","AluSq2",64864020,"neg"
"3745","7","ZNF746","MER58C",64749735,"neg"
"3746","7","ZNF746","AluSq2",64692838,"neg"
"3747","7","ZNF746","UCON5",64616030,"neg"
"3748","7","ZNF746","AluSq2",64501014,"neg"
"3749","7","ZNF746","AluSq2",64256769,"neg"
"3750","7","ZNF746","AluSq2",148320293,"neg"
"3751","7","ZNF746","LTR81AB",64200235,"neg"
"3752","7","ZNF746","AluSq2",64125845,"neg"
"3753","7","ZNF746","AluSq2",64053614,"neg"
"3754","7","ZNF746","AluSq2",148316971,"neg"
"3755","7","ZNF746","AluSq2",148315256,"neg"
"3756","7","ZNF746","MER101B",63514114,"neg"
"3757","7","ZNF746","HERV16-int",63399534,"neg"
"3758","7","ZNF746","HERV16-int",63398175,"neg"
"3759","7","ZNF746","HERV16-int",63106157,"neg"
"3760","7","ZNF746","HERV16-int",63106031,"neg"
"3761","7","ZNF746","HERV16-int",63105186,"neg"
"3762","7","ZNF746","HERV16-int",63104639,"neg"
"3763","7","ZNF746","HERV16-int",63104043,"neg"
"3764","7","ZNF746","HERV16-int",63103266,"neg"
"3765","7","ZNF746","AluSq2",62983460,"neg"
"3766","7","ZNF746","AluSq2",62810442,"neg"
"3767","7","ZNF746","AluSq2",62810139,"neg"
"3768","7","ZNF746","AluSq2",62784191,"neg"
"3769","7","ZNF746","AluSq2",62735859,"neg"
"3770","7","ZNF746","AluSq2",62712770,"neg"
"3771","7","ZNF746","AluSq2",62708019,"neg"
"3772","7","ZNF746","AluSq2",62695380,"neg"
"3773","7","ZNF746","AluSq2",62658914,"neg"
"3774","7","ZNF746","MER101B",62568092,"neg"
"3775","7","ZNF746","AluSq2",140508496,"neg"
"3776","7","ZNF746","MER58C",62350714,"neg"
"3777","7","ZNF746","AluSq2",62265440,"neg"
"3778","7","ZNF746","HERVK11D-int",61808039,"neg"
"3779","7","ZNF746","LTR14C",61673495,"neg"
"3780","7","ZNF746","AluSq2",61622882,"neg"
"3781","7","ZNF746","AluSq2",61582688,"neg"
"3782","7","ZNF746","AluSq2",61495253,"neg"
"3783","7","ZNF746","AluSq2",61464235,"neg"
"3784","7","ZNF746","AluSq2",61302880,"neg"
"3785","7","ZNF746","AluSq2",61281045,"neg"
"3786","7","ZNF746","AluSq2",61265179,"neg"
"3787","7","ZNF746","AluSq2",61109203,"neg"
"3788","7","ZNF746","MER127",61098184,"neg"
"3789","7","ZNF746","MER58C",60898461,"neg"
"3790","7","ZNF746","AluSq2",60852924,"neg"
"3791","7","ZNF746","AluSq2",60732172,"neg"
"3792","7","ZNF746","AluSq2",60646060,"neg"
"3793","7","ZNF746","X5B_LINE",60442951,"neg"
"3794","7","ZNF746","MER4B-int",60435706,"neg"
"3795","7","ZNF746","AluSq2",60373150,"neg"
"3796","7","ZNF746","AluSq2",60333793,"neg"
"3797","7","ZNF746","AluSq2",60172306,"neg"
"3798","7","ZNF746","AluSq2",60122502,"neg"
"3799","7","ZNF746","AluSq2",59740102,"neg"
"3800","7","ZNF746","AluSq2",59705784,"neg"
"3801","7","ZNF746","AluSq2",59553108,"neg"
"3802","7","ZNF746","AluSq2",59398811,"neg"
"3803","7","ZNF746","AluSq2",59234999,"neg"
"3804","7","ZNF746","AluSq2",59224459,"neg"
"3805","7","ZNF746","AluSq2",59101066,"neg"
"3806","7","ZNF746","X5B_LINE",58939107,"neg"
"3807","7","ZNF746","AluSq2",58926267,"neg"
"3808","7","ZNF746","AluSq2",58740853,"neg"
"3809","7","ZNF746","AluSq2",140122769,"neg"
"3810","7","ZNF746","AluSq2",58443164,"neg"
"3811","7","ZNF746","MER127",58424290,"neg"
"3812","7","ZNF746","LTR88c",58254280,"neg"
"3813","7","ZNF746","LTR81AB",58037783,"neg"
"3814","7","ZNF746","AluSq2",57984488,"neg"
"3815","7","ZNF746","AluSq2",57710403,"neg"
"3816","7","ZNF746","LTR88c",57656984,"neg"
"3817","7","ZNF746","MER58C",57655760,"neg"
"3818","7","ZNF746","AluSq2",57639837,"neg"
"3819","7","ZNF746","AluSq2",57619554,"neg"
"3820","7","ZNF746","AluSq2",57591661,"neg"
"3821","7","ZNF746","AluSq2",57553130,"neg"
"3822","7","ZNF746","AluSq2",57446022,"neg"
"3823","7","ZNF746","HERV1_LTRb",57404581,"neg"
"3824","7","ZNF746","AluSq2",57399285,"neg"
"3825","7","ZNF746","AluSq2",57388598,"neg"
"3826","7","ZNF746","AluSq2",57374688,"neg"
"3827","7","ZNF746","AluSq2",57364894,"neg"
"3828","7","ZNF746","AluSq2",57346500,"neg"
"3829","7","ZNF746","MER58C",57222961,"neg"
"3830","7","ZNF746","AluSq2",57196067,"neg"
"3831","7","ZNF746","AluSq2",57178461,"neg"
"3832","7","ZNF746","AluSq2",57166074,"neg"
"3833","7","ZNF746","AluSq2",57131223,"neg"
"3834","7","ZNF746","AluSq2",57115213,"neg"
"3835","7","ZNF746","AluSq2",57113587,"neg"
"3836","7","ZNF746","AluSq2",57074934,"neg"
"3837","7","ZNF746","AluSq2",57073244,"neg"
"3838","7","ZNF746","AluSq2",57018836,"neg"
"3839","7","ZNF746","AluSq2",56996840,"neg"
"3840","7","ZNF746","AluSq2",56971904,"neg"
"3841","7","ZNF746","MER129",139937846,"neg"
"3842","7","ZNF746","AluSq2",56797166,"neg"
"3843","7","ZNF746","MER125",56787810,"neg"
"3844","7","ZNF746","LTR39-int",139924349,"neg"
"3845","7","ZNF746","AluSq2",56676355,"neg"
"3846","7","ZNF746","AluSq2",56605803,"neg"
"3847","7","ZNF746","HERV16-int",56382615,"neg"
"3848","7","ZNF746","HERV16-int",56382338,"neg"
"3849","7","ZNF746","HERV16-int",56380487,"neg"
"3850","7","ZNF746","HERV16-int",56379028,"neg"
"3851","7","ZNF746","AluSq2",139888918,"neg"
"3852","7","ZNF746","LTR81AB",56109470,"neg"
"3853","7","ZNF746","AluSq2",55990059,"neg"
"3854","7","ZNF746","AluSq2",55975820,"neg"
"3855","7","ZNF746","AluSq2",55939415,"neg"
"3856","7","ZNF746","LTR88c",55939008,"neg"
"3857","7","ZNF746","AluSq2",55798247,"neg"
"3858","7","ZNF746","AluSq2",55641901,"neg"
"3859","7","ZNF746","MER58C",55633422,"neg"
"3860","7","ZNF746","AluSq2",55622247,"neg"
"3861","7","ZNF746","AluSq2",55541850,"neg"
"3862","7","ZNF746","AluSq2",55525837,"neg"
"3863","7","ZNF746","AluSq2",55329818,"neg"
"3864","7","ZNF746","MER58C",55078056,"neg"
"3865","7","ZNF746","AluSq2",55052685,"neg"
"3866","7","ZNF746","AluSq2",55048060,"neg"
"3867","7","ZNF746","AluSq2",55046495,"neg"
"3868","7","ZNF746","AluSq2",55043695,"neg"
"3869","7","ZNF746","AluSq2",54979318,"neg"
"3870","7","ZNF746","AluSq2",54942546,"neg"
"3871","7","ZNF746","AluSq2",54917924,"neg"
"3872","7","ZNF746","AluSq2",54903499,"neg"
"3873","7","ZNF746","AluSq2",54892172,"neg"
"3874","7","ZNF746","AluSq2",54774979,"neg"
"3875","7","ZNF746","AluSq2",54765139,"neg"
"3876","7","ZNF746","MER67B",54758576,"neg"
"3877","7","ZNF746","AluSq2",54684263,"neg"
"3878","7","ZNF746","AluSq2",54655565,"neg"
"3879","7","ZNF746","AluSq2",54644879,"neg"
"3880","7","ZNF746","AluSq2",54543470,"neg"
"3881","7","ZNF746","AluSq2",54489835,"neg"
"3882","7","ZNF746","AluSq2",54374398,"neg"
"3883","7","ZNF746","AluSq2",54228175,"neg"
"3884","7","ZNF746","AluSq2",139663409,"neg"
"3885","7","ZNF746","AluSq2",54006220,"neg"
"3886","7","ZNF746","AluSq2",53989293,"neg"
"3887","7","ZNF746","MER58C",53965742,"neg"
"3888","7","ZNF746","AluSq2",53961219,"neg"
"3889","7","ZNF746","AluSq2",53912263,"neg"
"3890","7","ZNF746","AluSq2",53891970,"neg"
"3891","7","ZNF746","MER130",53516998,"neg"
"3892","7","ZNF746","AluSq2",53455851,"neg"
"3893","7","ZNF746","AluSq2",53434009,"neg"
"3894","7","ZNF746","AluSq2",53427041,"neg"
"3895","7","ZNF746","AluSq2",53359945,"neg"
"3896","7","ZNF746","AluSq2",53312410,"neg"
"3897","7","ZNF746","AluSq2",53297309,"neg"
"3898","7","ZNF746","AluSq2",53259157,"neg"
"3899","7","ZNF746","AluSq2",139577320,"neg"
"3900","7","ZNF746","AluSq2",53245200,"neg"
"3901","7","ZNF746","AluSq2",53241841,"neg"
"3902","7","ZNF746","AluSq2",53074571,"neg"
"3903","7","ZNF746","MER58C",139545566,"neg"
"3904","7","ZNF746","MER58C",139542325,"neg"
"3905","7","ZNF746","AluSq2",52741047,"neg"
"3906","7","ZNF746","MER130",52599097,"neg"
"3907","7","ZNF746","AluSq2",52474205,"neg"
"3908","7","ZNF746","AluSq2",52192463,"neg"
"3909","7","ZNF746","AluSq2",52082347,"neg"
"3910","7","ZNF746","AluSq2",52066206,"neg"
"3911","7","ZNF746","AluSq2",51971397,"neg"
"3912","7","ZNF746","MLT1N2-int",51881349,"neg"
"3913","7","ZNF746","AluSq2",51815755,"neg"
"3914","7","ZNF746","AluSq2",51795411,"neg"
"3915","7","ZNF746","AluSq2",51735016,"neg"
"3916","7","ZNF746","AluSq2",139423999,"neg"
"3917","7","ZNF746","AluSq2",51656015,"neg"
"3918","7","ZNF746","AluSq2",51624168,"neg"
"3919","7","ZNF746","SATR2",51591214,"neg"
"3920","7","ZNF746","SATR2",51576178,"neg"
"3921","7","ZNF746","SATR2",51574548,"neg"
"3922","7","ZNF746","AluSq2",51554361,"neg"
"3923","7","ZNF746","AluSq2",51543009,"neg"
"3924","7","ZNF746","AluSq2",51531156,"neg"
"3925","7","ZNF746","AluSq2",51530228,"neg"
"3926","7","ZNF746","AluSq2",51526144,"neg"
"3927","7","ZNF746","AluSq2",51489610,"neg"
"3928","7","ZNF746","AluSq2",51486705,"neg"
"3929","7","ZNF746","MER58C",51404601,"neg"
"3930","7","ZNF746","AluSq2",51319246,"neg"
"3931","7","ZNF746","AluSq2",51299859,"neg"
"3932","7","ZNF746","AluSq2",51287216,"neg"
"3933","7","ZNF746","AluSq2",148190732,"neg"
"3934","7","ZNF746","AluSq2",51277083,"neg"
"3935","7","ZNF746","AluSq2",51275983,"neg"
"3936","7","ZNF746","AluSq2",51270492,"neg"
"3937","7","ZNF746","AluSq2",51212885,"neg"
"3938","7","ZNF746","AluSq2",51208805,"neg"
"3939","7","ZNF746","AluSq2",51195621,"neg"
"3940","7","ZNF746","AluSq2",51156397,"neg"
"3941","7","ZNF746","AluSq2",51148218,"neg"
"3942","7","ZNF746","AluSq2",51138355,"neg"
"3943","7","ZNF746","AluSq2",51137684,"neg"
"3944","7","ZNF746","AluSq2",51110704,"neg"
"3945","7","ZNF746","AluSq2",51104852,"neg"
"3946","7","ZNF746","AluSq2",51104513,"neg"
"3947","7","ZNF746","AluSq2",51098116,"neg"
"3948","7","ZNF746","AluSq2",51066020,"neg"
"3949","7","ZNF746","AluSq2",51064106,"neg"
"3950","7","ZNF746","AluSq2",51050532,"neg"
"3951","7","ZNF746","AluSq2",50993609,"neg"
"3952","7","ZNF746","AluSq2",50985926,"neg"
"3953","7","ZNF746","AluSq2",50952815,"neg"
"3954","7","ZNF746","HERV16-int",50945912,"neg"
"3955","7","ZNF746","HERV16-int",50945435,"neg"
"3956","7","ZNF746","AluSq2",50888160,"neg"
"3957","7","ZNF746","AluSq2",50861804,"neg"
"3958","7","ZNF746","AluSq2",50860777,"neg"
"3959","7","ZNF746","AluSq2",50851569,"neg"
"3960","7","ZNF746","AluSq2",50790999,"neg"
"3961","7","ZNF746","AluSq2",50782570,"neg"
"3962","7","ZNF746","AluSq2",50773071,"neg"
"3963","7","ZNF746","AluSq2",50689600,"neg"
"3964","7","ZNF746","AluSq2",50684512,"neg"
"3965","7","ZNF746","AluSq2",50656771,"neg"
"3966","7","ZNF746","AluSq2",50650587,"neg"
"3967","7","ZNF746","AluSq2",50562077,"neg"
"3968","7","ZNF746","AluSq2",50552737,"neg"
"3969","7","ZNF746","AluSq2",50522043,"neg"
"3970","7","ZNF746","AluSq2",50513834,"neg"
"3971","7","ZNF746","AluSq2",50486881,"neg"
"3972","7","ZNF746","AluSq2",50424460,"neg"
"3973","7","ZNF746","AluSq2",50415438,"neg"
"3974","7","ZNF746","AluSq2",50399172,"neg"
"3975","7","ZNF746","AluSq2",50398770,"neg"
"3976","7","ZNF746","AluSq2",50374018,"neg"
"3977","7","ZNF746","AluSq2",50338003,"neg"
"3978","7","ZNF746","AluSq2",50323861,"neg"
"3979","7","ZNF746","AluSq2",50300737,"neg"
"3980","7","ZNF746","AluSq2",50284707,"neg"
"3981","7","ZNF746","AluSq2",50281443,"neg"
"3982","7","ZNF746","AluSq2",50280306,"neg"
"3983","7","ZNF746","AluSq2",50257893,"neg"
"3984","7","ZNF746","AluSq2",50228767,"neg"
"3985","7","ZNF746","AluSq2",50219291,"neg"
"3986","7","ZNF746","AluSq2",50131012,"neg"
"3987","7","ZNF746","AluSq2",50127792,"neg"
"3988","7","ZNF746","AluSq2",50124732,"neg"
"3989","7","ZNF746","MER58C",50108892,"neg"
"3990","7","ZNF746","AluSq2",50108457,"neg"
"3991","7","ZNF746","MER58C",50108370,"neg"
"3992","7","ZNF746","AluSq2",50106980,"neg"
"3993","7","ZNF746","AluSq2",50096853,"neg"
"3994","7","ZNF746","AluSq2",50094292,"neg"
"3995","7","ZNF746","AluSq2",50089002,"neg"
"3996","7","ZNF746","AluSq2",50057336,"neg"
"3997","7","ZNF746","HERV16-int",50037162,"neg"
"3998","7","ZNF746","SATR2",49979069,"neg"
"3999","7","ZNF746","SATR2",49978029,"neg"
"4000","7","ZNF746","SATR2",49976004,"neg"
"4001","7","ZNF746","AluSq2",49968551,"neg"
"4002","7","ZNF746","AluSq2",49931805,"neg"
"4003","7","ZNF746","AluSq2",139230851,"neg"
"4004","7","ZNF746","MER4B-int",49749535,"neg"
"4005","7","ZNF746","MER101B",49744771,"neg"
"4006","7","ZNF746","AluSq2",49741722,"neg"
"4007","7","ZNF746","AluSq2",49730566,"neg"
"4008","7","ZNF746","AluSq2",49724243,"neg"
"4009","7","ZNF746","AluSq2",49686604,"neg"
"4010","7","ZNF746","AluSq2",148174411,"neg"
"4011","7","ZNF746","HERV16-int",49632261,"neg"
"4012","7","ZNF746","AluSq2",49631950,"neg"
"4013","7","ZNF746","HERV16-int",49631693,"neg"
"4014","7","ZNF746","AluSq2",49601720,"neg"
"4015","7","ZNF746","AluSq2",49570181,"neg"
"4016","7","ZNF746","AluSq2",49569027,"neg"
"4017","7","ZNF746","AluSq2",49561790,"neg"
"4018","7","ZNF746","AluSq2",49560036,"neg"
"4019","7","ZNF746","AluSq2",49548952,"neg"
"4020","7","ZNF746","AluSq2",49494233,"neg"
"4021","7","ZNF746","AluSq2",49454691,"neg"
"4022","7","ZNF746","AluSq2",49425028,"neg"
"4023","7","ZNF746","AluSq2",49402940,"neg"
"4024","7","ZNF746","AluSq2",49390341,"neg"
"4025","7","ZNF746","AluSq2",139183488,"neg"
"4026","7","ZNF746","AluSq2",49308179,"neg"
"4027","7","ZNF746","AluSq2",49291188,"neg"
"4028","7","ZNF746","AluSq2",49285055,"neg"
"4029","7","ZNF746","AluSq2",49282443,"neg"
"4030","7","ZNF746","AluSq2",49280735,"neg"
"4031","7","ZNF746","AluSq2",49267750,"neg"
"4032","7","ZNF746","AluSq2",49265756,"neg"
"4033","7","ZNF746","AluSq2",49246996,"neg"
"4034","7","ZNF746","AluSq2",49245247,"neg"
"4035","7","ZNF746","AluSq2",49239080,"neg"
"4036","7","ZNF746","AluSq2",49235462,"neg"
"4037","7","ZNF746","AluSq2",49186052,"neg"
"4038","7","ZNF746","AluSq2",49175588,"neg"
